name,telephone,image,street_address,city,state,postal_code,country,full_address,latitude,longitude,area_served,facebook,twitter,linkedin,website,houzz_profile,category
GOLDEN RATIO 1.618,086558 31897,https://st.hzcdn.com/simgs/11f3c1d7008c3601_0-1695/_.jpg,"Shop no 11 Anant Apt,
Balkrishna Tawde Marg,
Dahisar West,

Mumbai 400068 ",Mumbai,Maharashtra,400068,IN,"Shop no 11 Anant Apt,
Balkrishna Tawde Marg,
Dahisar West,

Mumbai 400068 , Mumbai, Maharashtra, 400068",19.2737,72.8325,500009,,,,,https://www.houzz.in/hznb/professionals/interior-designers-and-decorators/golden-ratio-1-618-pfvwus-pf~723741214,interior-designers
interior cost,090282 13126,https://st.hzcdn.com/simgs/bc73ddcb0d66e269_0-3721/_.jpg,ausa latur ,latur,Maharashtra,413520,IN,"ausa latur , latur, Maharashtra, 413520",18.1848,76.4531,500009,,,,interiorcost.com,https://www.houzz.in/professionals/interior-designers-and-decorators/interior-cost-pfvwin-pf~26102855,interior-designers
Tesor Designs,099001 05749,https://st.hzcdn.com/simgs/6b3379100dbc00b9_0-2494/_.jpg,"Tesor Interior Design Studio, 2612, 27th Main Rd, 1st Sector, HSR Layout ",Bengaluru,Karnataka,560102,IN,"Tesor Interior Design Studio, 2612, 27th Main Rd, 1st Sector, HSR Layout , Bengaluru, Karnataka, 560102",12.9114,77.6443,500009,,,,,https://www.houzz.in/professionals/interior-designers-and-decorators/tesor-designs-pfvwin-pf~1765185507,interior-designers
Madluxe Atelier,099203 10563,https://st.hzcdn.com/simgs/fec3e69d069106ff_0-0549/_.jpg, ,,,,IN, ,,,500009,,,,,https://www.houzz.in/hznb/professionals/interior-designers-and-decorators/madluxe-atelier-pfvwin-pf~2119274872,interior-designers
Magic Decor,1800 212 9972,https://st.hzcdn.com/simgs/04a3ef2808060c2c_0-7037/_.jpg,"313, B Wing, Lodha Supremus-2, ",Mumbai,Maharashtra,400604,IN,"313, B Wing, Lodha Supremus-2, , Mumbai, Maharashtra, 400604",19.1922,72.9527,500009,,,,,https://www.houzz.in/hznb/professionals/interior-designers-and-decorators/magic-decor-pfvwin-pf~315765510,interior-designers
JDesign Studio,+1 846-933-4040,https://st.hzcdn.com/simgs/3c439dae059fc215_0-2932/_.jpg,"104, City Center 2, Nr. CIMS Hospital, Science City Road, Sola, Ahmedabad, Gujarat, India – 380004.",Ahmedabad,Gujarat,380004,IN,"104, City Center 2, Nr. CIMS Hospital, Science City Road, Sola, Ahmedabad, Gujarat, India – 380004., Ahmedabad, Gujarat, 380004",23.0581,72.5919,500009,https://www.facebook.com/jdesignstudio95,,https://www.linkedin.com/company/j-design-studio-official/,https://jdesignstudio.in/,https://www.houzz.in/hznb/professionals/interior-designers-and-decorators/jdesign-studio-pfvwin-pf~1389018610,interior-designers
Celeste Interio,080883 27383,https://st.hzcdn.com/simgs/abb36b3206c43ddf_0-7564/_.jpg, ,,,,IN, ,,,500009,,,,,https://www.houzz.in/hznb/professionals/interior-designers-and-decorators/celeste-interio-pfvwin-pf~315644538,interior-designers
WeDezine Studio Bangalore,091119 59595,https://st.hzcdn.com/simgs/b9b35a8e069b4cf4_0-3918/_.jpg,"10. 19th cross, Kashi Mutt Rd, Malleshwaram ",Bengaluru,Karnataka,560055,IN,"10. 19th cross, Kashi Mutt Rd, Malleshwaram , Bengaluru, Karnataka, 560055",13.012,77.5633,500009,https://www.facebook.com/wedezine.studio/,,https://www.linkedin.com/company/wedezine-studio/,https://www.wedezinestudio.com/,https://www.houzz.in/professionals/interior-designers-and-decorators/wedezine-studio-bangalore-pfvwin-pf~1867613048,interior-designers
Dezign Vibes,098110 00140,https://st.hzcdn.com/simgs/c5a3335601e28ec9_0-9704/_.jpg,"107, L/A, New Colony",Gurgaon,Haryana,122001,IN,"107, L/A, New Colony, Gurgaon, Haryana, 122001",,,500009,,,,,https://www.houzz.in/professionals/interior-designers-and-decorators/dezign-vibes-pfvwin-pf~155531331,interior-designers
AK Engineers and Interior,,https://st.hzcdn.com/simgs/e9432477087b1c3c_0-0678/_.jpg, ,,,,IN, ,,,500009,,,,,https://www.houzz.in/hznb/professionals/interior-designers-and-decorators/ak-engineers-and-interior-pfvwin-pf~441623590,interior-designers
Eight degree design house,096194 46936,https://st.hzcdn.com/simgs/a863c5460b28a718_0-0620/_.jpg, ,Mumbai,Maharashtra,400058,IN," , Mumbai, Maharashtra, 400058",19.119,72.8369,500009,,,,,https://www.houzz.in/professionals/interior-designers-and-decorators/eight-degree-design-house-pfvwin-pf~1043365772,interior-designers
Stone Art By SKL,099282 99992,https://st.hzcdn.com/simgs/e1e3ab6a07ac48d6_0-4266/_.jpg, ,,,,IN, ,,,500009,,,,,https://www.houzz.in/hznb/professionals/interior-designers-and-decorators/stone-art-by-skl-pfvwin-pf~1867759660,interior-designers
ALCHEMY INTERIORS BY SAG,091374 67699,https://st.hzcdn.com/simgs/6cc33cf106a53a6f_0-1066/_.jpg, ,,,,IN, ,,,500009,https://www.facebook.com/profile.php?id=61556142226322&mibextid=ZbWKwL,,https://www.linkedin.com/in/alchemy-interiors-5135b82b5/,https://alchemyinteriors.in/,https://www.houzz.in/hznb/professionals/interior-designers-and-decorators/alchemy-interiors-by-sag-pfvwin-pf~189821770,interior-designers
Designo Temple Store,085068 29109,https://st.hzcdn.com/simgs/d723892e06d2e62d_0-8130/_.jpg,"1/2726, Timber Market, Main, Loni Rd Ram Nagar Extension, Ram Nagar",Shahdara,Delhi,110032,IN,"1/2726, Timber Market, Main, Loni Rd Ram Nagar Extension, Ram Nagar, Shahdara, Delhi, 110032",,,500009,https://www.facebook.com/designotemplestore/,,https://www.linkedin.com/company/designo-temple-store/,https://designotemplestore.com/,https://www.houzz.in/hznb/professionals/interior-designers-and-decorators/designo-temple-store-pfvwus-pf~407912283,interior-designers
decorMyPlace Interiors and Architects,083907 77665,https://st.hzcdn.com/simgs/a7732b37029f4922_0-1061/_.jpg,"Decormyplace Home Decors Pvt. Ltd. Hill SIDE 45, Opp. AUDI CARS, Showroom, Baner",Pune,Maharashtra,411045,IN,"Decormyplace Home Decors Pvt. Ltd. Hill SIDE 45, Opp. AUDI CARS, Showroom, Baner, Pune, Maharashtra, 411045",18.5671,73.7685,500009,,,,,https://www.houzz.in/professionals/interior-designers-and-decorators/decormyplace-interiors-and-architects-pfvwin-pf~1204255180,interior-designers
R design studio,73579704,https://st.hzcdn.com/simgs/cf13837009dc2edc_0-0198/_.jpg,Ahmedabad ,Ahmedabad,Gujarat,380050,IN,"Ahmedabad , Ahmedabad, Gujarat, 380050",22.9766,72.6138,500009,,,,,https://www.houzz.in/professionals/interior-designers-and-decorators/r-design-studio-pfvwin-pf~1386993690,interior-designers
Hetul interior,084880 19768,https://st.hzcdn.com/simgs/b013409d05fbccfe_0-1300/_.jpg,western height sg highway,Ahmedabad,Gujarat,382470,IN,"western height sg highway, Ahmedabad, Gujarat, 382470",23.0876,72.5651,500009,,,,,https://www.houzz.in/hznb/professionals/interior-designers-and-decorators/hetul-interior-pfvwin-pf~382598724,interior-designers
Designer's Circle,098253 53802,https://st.hzcdn.com/simgs/3f835fe507397130_0-0480/_.jpg,"1002, Binori B - Square - 2 Opp. Hathising ni Vadi, Iscon Road, Ambli, Ahmedabad, Gujarat",Ahmedabad,Gujarat,380054,IN,"1002, Binori B - Square - 2 Opp. Hathising ni Vadi, Iscon Road, Ambli, Ahmedabad, Gujarat, Ahmedabad, Gujarat, 380054",23.0386,72.5138,500009,,,,,https://www.houzz.in/hznb/professionals/interior-designers-and-decorators/designer-s-circle-pfvwus-pf~1864265204,interior-designers
Skanda Interior Designers,063036 07093,https://st.hzcdn.com/simgs/85c3716a0703f7eb_0-4325/_.jpg,"105, 1st Floor, Vignesh Towers, beside Renest Hotel, Srinivasa Nagar, Madura Nagar,",Tirupati,Andhra Pradesh,517501,IN,"105, 1st Floor, Vignesh Towers, beside Renest Hotel, Srinivasa Nagar, Madura Nagar,, Tirupati, Andhra Pradesh, 517501",13.6314,79.4244,500009,https://www.facebook.com/profile.php?id=61556063296379,,,https://skandainterior.com/,https://www.houzz.in/hznb/professionals/interior-designers-and-decorators/skanda-interior-designers-pfvwus-pf~1297149093,interior-designers
RKA MAKERS,099142 29888,https://st.hzcdn.com/simgs/d9c3de4c0fc8f2ed_0-5388/_.jpg,AMAR NIWAS GREEN MODEL TOWN ,Jalandhar district,Punjab,144003,IN,"AMAR NIWAS GREEN MODEL TOWN , Jalandhar district, Punjab, 144003",,,500009,,,,,https://www.houzz.in/professionals/interior-designers-and-decorators/rka-makers-pfvwin-pf~96468889,interior-designers
Golden Spiral Designs Pvt Ltd,099871 65834,https://st.hzcdn.com/simgs/d8c31fd30728cb07_0-9500/_.jpg,"Unit No 11, Runwal Greens, Mulund Gorengaon off Rd, Mulund West ",Mumbai,Maharashtra,400078,IN,"Unit No 11, Runwal Greens, Mulund Gorengaon off Rd, Mulund West , Mumbai, Maharashtra, 400078",19.1493,72.9225,500009,,,,www.goldenspiralproductionz.com,https://www.houzz.in/hznb/professionals/interior-designers-and-decorators/golden-spiral-designs-pvt-ltd-pfvwus-pf~1797238538,interior-designers
LuxDeco,081493 13100,https://st.hzcdn.com/simgs/1583efe8000d47bf_0-2606/_.jpg,"Shop No.2 and 3, Insignia- PNG Jewellers Building Wadia college Chowk, Bund Garden Rd, Pune, Maharashtra 411001 ",Pune,Maharashtra,411001,IN,"Shop No.2 and 3, Insignia- PNG Jewellers Building Wadia college Chowk, Bund Garden Rd, Pune, Maharashtra 411001 , Pune, Maharashtra, 411001",18.5229,73.8853,500009,,,,,https://www.houzz.in/professionals/interior-designers-and-decorators/luxdeco-pfvwin-pf~918430624,interior-designers
CTDC,098202 10861,https://st.hzcdn.com/simgs/86a3438100731f02_0-4058/_.jpg, ,Mumbai,Maharashtra,400053,IN," , Mumbai, Maharashtra, 400053",19.1334,72.8319,500009,https://www.facebook.com/ctdc.india/,https://twitter.com/@contours_design,https://www.linkedin.com/in/contours/,,https://www.houzz.in/hznb/professionals/interior-designers-and-decorators/ctdc-pfvwus-pf~251798032,interior-designers
HouseThat Interiors,070307 42590,https://st.hzcdn.com/simgs/55d3046f03c61a5d_0-0147/_.jpg,10 HouseThat Nivrutti Complex Dwarka,Nashik,Maharashtra,422011,IN,"10 HouseThat Nivrutti Complex Dwarka, Nashik, Maharashtra, 422011",19.9907,73.8032,500009,,,,,https://www.houzz.in/professionals/interior-designers-and-decorators/housethat-interiors-pfvwin-pf~793337668,interior-designers
InspiredHome,090075 75000,https://st.hzcdn.com/simgs/4013dc890bdbcb9f_0-1168/_.jpg,"Konnagar,Hooghly ",Konnagar,West Bengal,712246,IN,"Konnagar,Hooghly , Konnagar, West Bengal, 712246",22.7009,88.3326,500009,https://www.facebook.com/InspiredHome20?mibextid=2JQ9oc,,,www.inspiredhome.in,https://www.houzz.in/professionals/interior-designers-and-decorators/inspiredhome-pfvwin-pf~406036275,interior-designers
Anbre_Interior,098844 88892,https://st.hzcdn.com/simgs/f803ca770544ffe3_0-3631/_.jpg,"6 Vinayaka Avenue Sri Sowdeswar Nagar, Okkiyampettai",Chennai,Tamil Nadu,600097,IN,"6 Vinayaka Avenue Sri Sowdeswar Nagar, Okkiyampettai, Chennai, Tamil Nadu, 600097",12.9319,80.2337,500009,https://www.facebook.com/anbreinterior,https://twitter.com/AnbreSrbalaji,https://in.linkedin.com/company/anbreinterior,https://www.anbre.in/,https://www.houzz.in/professionals/interior-designers-and-decorators/anbre-interior-pfvwin-pf~2018142943,interior-designers
Rv Dezigns,088512 69851,https://st.hzcdn.com/simgs/7b3391640a250703_0-2444/_.jpg, ,Gurgaon,Haryana,122001,IN," , Gurgaon, Haryana, 122001",28.4503,77.0274,500009,https://www.facebook.com/RVDezign/?epa=SEARCH_BOX,,,www.rvdezigns.com,https://www.houzz.in/professionals/interior-designers-and-decorators/rv-dezigns-pfvwin-pf~346936789,interior-designers
Bricks and Woodz,098868 88384,https://st.hzcdn.com/simgs/58439ae3074d79ce_0-9944/_.jpg,"#3500/B 1st Floor, Vaibhavalakshmi Building, Behind KSIT College, 4Th H Block BSK 6th Stage",bangalore,Karnataka,560078,IN,"#3500/B 1st Floor, Vaibhavalakshmi Building, Behind KSIT College, 4Th H Block BSK 6th Stage, bangalore, Karnataka, 560078",12.8953,77.5761,500009,https://www.facebook.com/profile.php?id=61570445730547,,,www.brickswoodz.com,https://www.houzz.in/hznb/professionals/interior-designers-and-decorators/bricks-and-woodz-pfvwin-pf~1104373763,interior-designers
SprintCo -B2B Designer Pvt.Ltd.,090043 01234,https://st.hzcdn.com/simgs/bb639ba5075ff087_0-0969/_.jpg,"B2B Designers Pvt. Ltd, B / 21 Vasudev Chambers, Old Nagardas Cross Road, Near Andheri Subway, Mogra Pada, Andheri East, ",Mumbai,Maharashtra,400069,IN,"B2B Designers Pvt. Ltd, B / 21 Vasudev Chambers, Old Nagardas Cross Road, Near Andheri Subway, Mogra Pada, Andheri East, , Mumbai, Maharashtra, 400069",19.1193,72.8513,500009,https://www.facebook.com/SprintCoDesigns,,https://www.linkedin.com/company/sprint-co/?viewAsMember=true,https://www.sprint-co.com/,https://www.houzz.in/professionals/interior-designers-and-decorators/sprintco-b2b-designer-pvt-ltd-pfvwin-pf~30622303,interior-designers
Home Makers Interior,077188 88677,https://st.hzcdn.com/simgs/4253a4ef0160203b_0-9661/_.jpg,"1802, Aashirwad (1) CHS Ltd., Kokilaben Dhirubhai Ambani Hospital Lane, Four Bungalows, Andheri (West). ",Mumbai,Maharashtra,400053,IN,"1802, Aashirwad (1) CHS Ltd., Kokilaben Dhirubhai Ambani Hospital Lane, Four Bungalows, Andheri (West). , Mumbai, Maharashtra, 400053",19.1334,72.8319,500009,,,,,https://www.houzz.in/professionals/interior-designers-and-decorators/home-makers-interior-pfvwin-pf~507533864,interior-designers
UPSTYLE SPACE LLP,088911 50468,https://st.hzcdn.com/simgs/a693045507b5c798_0-6776/_.jpg, ,,,,IN, ,,,500009,,,,,https://www.houzz.in/hznb/professionals/interior-designers-and-decorators/upstyle-space-llp-pfvwin-pf~1356050479,interior-designers
DESIGN CAFE,093194 34046,https://st.hzcdn.com/simgs/cc138edd07a96e5f_0-7307/_.jpg, ,Bangalore,Karnataka,,IN," , Bangalore, Karnataka",12.9719,77.5937,500009,https://www.facebook.com/thedesigncafe,https://twitter.com/dc_designcafe,https://in.linkedin.com/company/design-cafe,www.designcafe.com,https://www.houzz.in/hznb/professionals/interior-designers-and-decorators/design-cafe-pfvwus-pf~253860172,interior-designers
Nirman design studio,096244 25771,https://st.hzcdn.com/simgs/3e7328010f310e2a_0-1290/_.jpg,SNS business park U.M road,SURAT,Gujarat,395007,IN,"SNS business park U.M road, SURAT, Gujarat, 395007",21.1161,72.7729,500009,,,,,https://www.houzz.in/professionals/interior-designers-and-decorators/nirman-design-studio-pfvwin-pf~280868587,interior-designers
Mak Interiors Builders,099430 78252,https://st.hzcdn.com/simgs/6e63c0e903574bce_0-9000/_.jpg,KK.Nagar ,Madurai,,625020,IN,"KK.Nagar , Madurai, 625020",9.9297,78.178,500009,,,,,https://www.houzz.in/hznb/professionals/interior-designers-and-decorators/mak-interiors-builders-pfvwus-pf~470614009,interior-designers
Vinayak Associates,091117 22432,https://st.hzcdn.com/simgs/85a35e14021386cd_0-2430/_.jpg,"157,tilak nagar main tilak nagar",Indore,Madhya Pradesh,452001,IN,"157,tilak nagar main tilak nagar, Indore, Madhya Pradesh, 452001",22.7049,75.8871,500009,,,,,https://www.houzz.in/hznb/professionals/interior-designers-and-decorators/vinayak-associates-pfvwus-pf~974826186,interior-designers
QC INTERIORS,099600 22406,https://st.hzcdn.com/simgs/1e9335bd06ce9a5f_0-6231/_.jpg,Karve Nagar ,Pune,Maharashtra,411052,IN,"Karve Nagar , Pune, Maharashtra, 411052",,,500009,https://www.facebook.com/qcinteriors,https://twitter.com/qcinteriors,https://www.linkedin.com/in/qcinteriors/,https://www.qcinteriors.in/,https://www.houzz.in/hznb/professionals/interior-designers-and-decorators/qc-interiors-pfvwin-pf~886061565,interior-designers
Coin Interiors & EM Pvt. Ltd.,083682 32092,https://st.hzcdn.com/simgs/9e43b1920795327a_0-3575/_.jpg,"B-702, Saya Zenith Indirapuram",Ghaziabad,Uttar Pradesh,201014,IN,"B-702, Saya Zenith Indirapuram, Ghaziabad, Uttar Pradesh, 201014",28.6486,77.3683,500009,,,,www.coin-interiors.com,https://www.houzz.in/professionals/interior-designers-and-decorators/coin-interiors-and-em-pvt-ltd-pfvwin-pf~1171519861,interior-designers
culinary concept,098310 82957,https://st.hzcdn.com/simgs/627389fa098dde34_0-0350/_.jpg,18 b Ashutosh Mukherjee rd home land mall - 305,Kolkata,West Bengal,700020,IN,"18 b Ashutosh Mukherjee rd home land mall - 305, Kolkata, West Bengal, 700020",22.5389,88.3499,500009,https://www.facebook.com/culinaryconcept123/,,,www.culinary-concept.com,https://www.houzz.in/hznb/professionals/interior-designers-and-decorators/culinary-concept-pfvwus-pf~1738136316,interior-designers
